pair,side,units,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl_usd,r_multiple,bars_held,partial_taken
USD_CHF,long,110453,0.885575,2024-11-20 10:00:00+00:00,0.8843707142857142,2024-11-20 12:00:00+00:00,sl,-150.41,-1.07,3,False
EUR_USD,short,25650,1.05852,2024-11-13 15:00:00+00:00,1.047022857142857,2024-11-21 17:00:00+00:00,tp,294.9,1.99,147,False
USD_CHF,long,53978,0.884955,2024-11-21 16:00:00+00:00,0.8893885714285714,2024-11-22 09:00:00+00:00,tp,269.08,1.96,18,False
USD_JPY,short,974,149.2635,2024-12-02 17:00:00+00:00,149.97857142857143,2024-12-03 01:00:00+00:00,sl,-4.64,-1.0,9,False
USD_JPY,short,969,149.9295,2024-12-05 06:00:00+00:00,150.56314285714285,2024-12-05 13:00:00+00:00,sl,-4.08,-1.0,8,False
USD_CHF,short,55422,0.8773249999999999,2024-12-09 17:00:00+00:00,0.8797128571428571,2024-12-10 08:00:00+00:00,sl,-150.44,-1.03,16,False
USD_CHF,long,46725,0.8866550000000001,2024-12-12 10:00:00+00:00,0.8921571428571429,2024-12-12 20:00:00+00:00,tp,288.16,1.96,11,False
USD_CHF,long,63058,0.894445,2024-12-16 15:00:00+00:00,0.8922214285714286,2024-12-16 16:00:00+00:00,sl,-157.15,-1.04,2,False
AUD_USD,short,49064,0.63801,2024-12-12 16:00:00+00:00,0.6322028571428571,2024-12-18 02:00:00+00:00,tp,284.92,1.98,83,False
USD_JPY,long,977,154.00650000000002,2024-12-18 17:00:00+00:00,154.772,2024-12-18 20:00:00+00:00,tp,4.83,1.98,4,False
GBP_USD,short,36756,1.2591400000000001,2024-12-19 14:00:00+00:00,1.2509057142857145,2024-12-19 17:00:00+00:00,tp,302.66,1.99,4,False
USD_CHF,long,127625,0.895595,2024-12-23 10:00:00+00:00,0.8977999999999999,2024-12-23 12:00:00+00:00,tp,313.45,1.93,3,False
GBP_USD,short,82502,1.25444,2024-12-23 11:00:00+00:00,1.2564382142857142,2024-12-24 13:00:00+00:00,sl,-164.86,-1.03,27,False
EUR_USD,short,92208,1.04074,2024-12-23 10:00:00+00:00,1.0424835714285714,2024-12-26 18:00:00+00:00,sl,-160.77,-1.02,57,False
USD_CHF,long,82976,0.901285,2024-12-27 15:00:00+00:00,0.904632857142857,2024-12-30 13:00:00+00:00,tp,307.08,1.95,23,False
USD_JPY,long,1036,156.9005,2024-12-31 13:00:00+00:00,156.6615,2025-01-02 07:00:00+00:00,flip_exit,-1.58,-0.43,18,False
GBP_USD,short,56087,1.2554,2024-12-30 14:00:00+00:00,1.2495428571428573,2025-01-02 08:00:00+00:00,tp,328.51,1.98,43,False
EUR_USD,short,33885,1.04049,2024-12-30 15:00:00+00:00,1.03087,2025-01-02 14:00:00+00:00,tp,325.97,1.99,48,False
AUD_USD,long,146425,0.62763,2025-01-07 08:00:00+00:00,0.6263039285714286,2025-01-07 14:00:00+00:00,sl,-194.17,-1.04,7,False
GBP_USD,short,42956,1.24973,2025-01-07 16:00:00+00:00,1.2417185714285712,2025-01-08 11:00:00+00:00,tp,344.14,1.99,20,False
USD_JPY,long,1128,158.3315,2025-01-08 11:00:00+00:00,158.04210714285713,2025-01-09 02:00:00+00:00,sl,-2.07,-1.02,16,False
